targets	p_val_ttest_dmsoA_dmso	p_val_ttest_dmsoB_dmso	p_val_ttest_drug1A_drug	p_val_ttest_drug1B_drug	p_val_wil_dmsoA_dmso	p_val_wil_dmsoB_dmso	p_val_wil_drug1A_drug	p_val_wil_drug1B_drug	fdr_vals_ttest_dmsoA_dmso	fdr_vals_ttest_dmsoB_dmso	fdr_vals_ttest_drug1A_drug	fdr_vals_ttest_drug1B_drug	fdr_vals_wil_dmsoA_dmso	fdr_vals_wil_dmsoB_dmso	fdr_vals_wil_drug1A_drug	fdr_vals_wil_drug1B_drug
ANXA1_ANXA2	0.044503067626703724	0.31624687960046527	0.055316818633140696	0.8623863086742715	0.02007210392599637	0.31029553304810953	0.12763529798008585	0.9366235801726236	0.20202596773322967	0.5339906327679987	0.22646898872352203	0.9220914995704268	0.10656838682358898	0.5022318295846517	0.31602008874877024	0.9764395623257108
AOC2_AOC3	0.05875498685435234	0.0038907704057424427	0.23735593458691115	0.7271110940991223	0.07858742355980354	0.0014063700842653105	0.09318954433137316	0.7274024183977508	0.23090487870881973	0.046598761836217625	0.506162759056974	0.8421498090107303	0.24385567046896311	0.017438559118553496	0.2622768763836963	0.8465813457058567
AP1G1_AP1G2	0.047852777761294256	0.22156727165704565	0.49849281529819633	0.3572572948643241	0.014560474147655154	0.09260045144680669	0.3906731861504949	0.3949755435026417	0.20895670180499906	0.4519094847658555	0.7192215174805989	0.5796650973508162	0.08756125477089324	0.24968184552411227	0.6148160000051776	0.5956439382250672
AP1M1_AP1M2	0.6087584571714293	0.08172895523804276	0.013067171325759568	0.31243096702545536	0.7625344909734123	0.048252884839272175	0.012310752538896175	0.11687612813128218	0.7705962979244496	0.27242985079347587	0.10360776288974978	0.545430332264778	0.8844713127281697	0.16348839271200769	0.07925046946914413	0.2893807980173573
AP2A1_AP2A2	1.7434755915411197e-4	2.975363232805618e-4	0.0514531134787897	0.19034651055120355	4.782388829476625e-7	2.1756033315911665e-5	0.02111544452425625	0.17242129181080593	0.008162635724033425	0.011787015883806871	0.2154337678176967	0.4171423529100844	2.054446084453451e-4	0.0012449285730771675	0.10659016429461635	0.3715354195923224
AP1B1_AP2B1	0.01529941698188822	1.0280573674210565e-4	0.9639037014810226	0.1848941493557914	0.004496425894442994	5.174094006317707e-6	0.8637091594378368	0.2578369504418509	0.1093830158165753	0.006669007329484388	0.9945141553627297	0.4110876952845002	0.03848512524851153	5.160653995075241e-4	0.9314258207049505	0.46656684212981386
AP3B1_AP3B2	0.029650270104613713	0.30779268072894983	0.1587129965660817	0.6682820055314788	0.08882936081988413	0.39931162267397113	0.126052725002187	0.5953111402864495	0.16073567477764278	0.5307324675488008	0.4016456957424181	0.8033877456290458	0.2621611508437841	0.5943511146736853	0.3151318125054675	0.7626498438993072
AP3M1_AP3M2	0.1876351041602656	0.05315480343616057	0.9842153267050587	0.2019524791124807	0.057471992894576884	0.009547079346936767	0.7979992270047357	0.20065535666062498	0.4304324215703198	0.22031223664156824	0.9956287185423716	0.42891779549120823	0.2010792887880608	0.058186341581922305	0.8952988960120951	0.3997582540820962
AP3S1_AP3S2	0.28806577942276573	0.2698672493025628	0.0758794283311569	0.6598945627025022	0.14258205023448545	0.5062172439622736	0.008691119130937073	0.9873118928154554	0.5355735610206656	0.49366355717881527	0.26403990263882304	0.80042411119642	0.33724665035689094	0.6906010083193932	0.06348831705578145	0.9960149359450726
APH1A_APH1B	0.2419524577545272	0.38430924132577426	0.502394273111242	0.08383414949792979	0.17785682656148322	0.30309536109532736	0.5645112376630821	0.04742180599228279	0.49057289662827364	0.593461047324659	0.7227180185818145	0.2616641635844475	0.3872992206307139	0.49632467715133094	0.7439233982560425	0.16501506814882186
AQP12A_AQP12B	0.9402199385598302	0.8866523777230737	0.45750954337725314	0.09919927655243665	0.5909109055247855	0.4433683945776203	0.8312503304887949	0.08078777211015839	0.9752533098858258	0.9507229857878098	0.6923468600123883	0.2877922480092564	0.7630687466050344	0.6378064894063532	0.9139731783094326	0.23308516883323008
ARFGAP2_ARFGAP3	0.16141096253641732	0.8580241263925323	0.8542950730306323	0.7399956258955747	0.22316369107486608	0.622020722840632	0.9164084699852033	0.8661346775408606	0.39303378584517695	0.9363460368730354	0.9473493529164647	0.8468838829693799	0.43782590820402295	0.7737697397655205	0.9641478284829004	0.9292903311115485
ARFGEF1_ARFGEF2	0.01824481861154555	0.11608528905674777	0.0065996933814480956	0.6280464019701122	0.01577397121250988	0.10650392932039117	6.915142525865077e-4	0.4890876105943354	0.12390276165223246	0.3290796794866245	0.0738878715531689	0.7843414088130367	0.09027466186031412	0.26972476588306854	0.013980686115013845	0.6789221548681476
ARFIP1_ARFIP2	0.04053517508498048	0.179728727652948	0.0048471384545199616	0.31025168000501524	0.034056036161338996	0.16218573210787499	0.0026192933034683385	0.23777653898483733	0.18893574415111364	0.41282488789769717	0.0608847879043361	0.5434680789203499	0.14451598232197818	0.34971191961591597	0.02876699553610625	0.44367723759851896
ARG1_ARG2	0.9659770613176312	0.11594205971375905	0.9851209181868235	0.3362323158363074	0.4509721476978127	0.126052725002187	0.5734614100603752	0.25885452856626723	0.9884317023003986	0.3290796794866245	0.9956287185423716	0.5669154208035233	0.6545777541926143	0.29984828349250026	0.7476775346356791	0.46656684212981386
ARHGAP10_ARHGAP26	0.17481955292141196	0.29207783006586235	0.23502612292153605	0.005608363541738835	0.32258606736934903	0.2837863391967674	0.3164016368674956	0.028421894967739836	0.41489433066602377	0.513379121105526	0.505181230854613	0.07026871682294784	0.5473865723071326	0.4791802120863449	0.5492908141714343	0.11891323318456291
ARHGAP35_ARHGAP5	0.06988815783243864	0.051449298496583515	0.0030577490912288936	0.053112988081586945	0.05378776103422554	0.07554482591241549	3.4450198193809e-5	0.06869821303540824	0.2561736746171238	0.2162970508223715	0.04921064943696501	0.20658748224384446	0.19715798528559542	0.22042824558013585	0.002365580275974885	0.21122137142229996
ARHGEF6_ARHGEF7	0.551895017102901	0.01005826454647301	0.1576034241950296	0.3797427884635973	0.38032962356664235	0.015033417585021237	0.08570085280244166	0.3759943719027396	0.7287844456615231	0.08257973478219965	0.39983134709576473	0.5962424879840019	0.5926467659207891	0.08023015602368846	0.251486833010014	0.5771597661100176
ARID1A_ARID1B	0.5919429711460702	0.021518095004386048	0.09557984525532065	0.6135065287148258	0.5306170259799127	9.313623424582506e-4	0.06589234068847029	0.9972048939948615	0.7625852390062301	0.1285678277954646	0.3001440262590862	0.7744016232552335	0.7205108158193367	0.013141139900438331	0.21499311388973297	0.9984316269743343
ARL8A_ARL8B	0.008109701707589442	0.053473843845040836	0.780532617902695	0.43345610734801154	0.011987517662030597	0.04781506161913964	0.49568296726268196	0.52815073463701	0.07392028990103651	0.22031223664156824	0.8991162687899045	0.6479731481901169	0.0759388482158549	0.16348839271200769	0.6890060138739034	0.708327157130365
ARNT_ARNT2	0.04395749817275609	0.23623985342946438	0.47574235155177846	5.4579602751004836e-5	0.0528981587604757	0.477619816407549	0.36557530307671715	3.338307793586493e-5	0.2012276583019501	0.46654030561500964	0.7030338911023412	0.004684749236127915	0.1945896554403213	0.6665967627368231	0.5948539686714355	0.0017174031049697362
ARPC1A_ARPC1B	0.46260606714922503	0.03791669677977743	0.00825494496161656	0.004880770641054033	0.9122375047105745	0.038487473074257456	0.002421349816792616	9.58546268979841e-4	0.6731052183333157	0.17434909679986943	0.08335875794573586	0.06685922868043827	0.9646864782873632	0.14322500975283411	0.02876699553610625	0.01565741273973384
ARPC5_ARPC5L	0.06907992173720141	0.010266253316846925	0.9198258603797187	0.023887077513136935	0.0579678425015717	0.02141799063526008	0.832336739081794	0.010070507327999747	0.25502623437031346	0.08326173949883726	0.9737108285622921	0.13092102767148794	0.20138738804978037	0.10357056504374593	0.9139731783094326	0.0636940431848337
ASAP1_ASAP2	0.9855148044723342	0.8446050054552772	0.7411418410917135	0.14739349123346376	0.4509721476978127	0.9012818114125772	0.4821142294455812	0.06279588512073046	0.9903221937624431	0.9320051897157803	0.8794655487609043	0.3572593440855075	0.6545777541926143	0.9424571225938625	0.6774592855783746	0.19840417691519133
ASB14_ASB15	0.2189091945140242	0.568754087532302	0.18821318543180493	0.11105667314902616	0.2781100789927983	0.2136456329171906	0.1374573287699302	0.10546650476370384	0.47072332014497903	0.7491262278238761	0.4405899568062706	0.3031247882206954	0.499918641121435	0.4175616734434655	0.3355001152441424	0.27431944420862364
ASF1A_ASF1B	0.867512954264184	0.03774937385601438	0.3001835116117791	0.24458854974685307	0.6299998034973435	0.00570090376742151	0.23955149402639253	0.36899579040698305	0.9405666767285363	0.17434909679986943	0.5659426770162578	0.48000732955080977	0.7971741985285796	0.044823899850718746	0.4690837240440766	0.570301677107013
ASIC1_ASIC2	0.5902414220271172	0.5110992947183683	0.467322492852977	0.027118949127914547	0.6626463672792936	0.3731694803507253	0.3616713420637315	0.02122836622814159	0.7621604893133175	0.7009750646603454	0.6975973444037192	0.13545600020934795	0.8223201907200873	0.5695752692532914	0.5931870737669482	0.10169868472086435
ATF2_ATF7	0.02112891257876038	0.43623745158524063	0.1929799983764381	0.6947205971574606	0.02111544452425625	0.10684243153426405	0.24567916439724344	0.8312503304887949	0.12985355473601592	0.6455812861103417	0.44680701411331397	0.8205988704956244	0.11096381561216294	0.26972476588306854	0.47638620760124295	0.909216702853421
ATG4A_ATG4B	0.00820855612306138	0.7546839398787726	0.055594338963830515	0.1225059295794619	0.007547788014526051	0.9798648717529576	0.0494161490702733	0.2810173289161011	0.07406358212430396	0.8819975644209608	0.22646898872352203	0.31703795845941146	0.05592965219397002	0.9865697144726747	0.1837495795753845	0.49058957420946464
ATP13A4_ATP13A5	0.08830965552774002	0.23368972778897085	0.8825256494059108	0.1495810792174704	0.020414772156842696	0.2753011279831523	0.7528554120888864	0.09750382207051413	0.29552260773365663	0.4647203115706685	0.9565519073612055	0.3608161864027975	0.10783187344383578	0.47418087261312186	0.8644828031789888	0.2608523274347076
ATP2C1_ATP2C2	0.20563876031447864	0.6105853654109445	0.022508774189067434	0.3668662995653408	0.40909458302224355	0.6419222183186932	0.0017761217814090834	0.49568296726268196	0.45452344018007085	0.7856125739249007	0.13597159228760308	0.5876707442493017	0.620570575129471	0.7889974759764369	0.024392072464684743	0.6843880110999496
ATP5L_ATP5L2	0.4735978519470123	0.133957694631132	0.556800514519078	0.00164848044063044	0.7895581108193637	0.09246561736904889	0.9045587054828801	3.0001583878474632e-5	0.681616559276893	0.3537857063335024	0.7656008745862954	0.03963219058235372	0.894658805438883	0.24968184552411227	0.9565661875229635	0.0016264016523594143
ATP6V0D1_ATP6V0D2	0.03665942129779064	0.06164736693366435	0.449809722227723	0.24527526377576533	0.027478437580421965	0.12767570956910634	0.37854747296790153	0.2100695257195768	0.17980573303202074	0.2361935175390103	0.6873946793687755	0.48029186632897014	0.12578141412614752	0.3009290179775276	0.6073269426120539	0.41292292269306125
ATP6V1B1_ATP6V1B2	0.9205527926795714	0.002878114569741096	0.4835799368649695	0.09476646007607326	0.6797277966090187	0.008853922898227593	0.9746662307139531	0.07760503192719333	0.9665335132109668	0.039526106757777714	0.7090435153038951	0.2837484124370798	0.8282537498708824	0.05664871203736781	0.992187358102421	0.22904961620021985
ATP6V1C1_ATP6V1C2	0.10288643794731969	0.2163343160871149	0.0808995766464934	0.37535568530451213	0.025658551647822568	0.18346780666594323	0.05378776103422554	0.5141044940412391	0.3250706475022677	0.4473534222482709	0.267931073780991	0.5947943936363808	0.12237498405292664	0.38331002204040876	0.19170032479326057	0.6998968188542497
ATP6V1E1_ATP6V1E2	2.5097102695415035e-5	0.03839140967585177	0.31945813692190395	0.27632864425150583	7.978431395935732e-7	0.01586257096421882	0.6943219209908528	0.2355429158936069	0.0023500014342070445	0.17554492503842986	0.5800686273499165	0.5119037834155594	2.054446084453451e-4	0.0829362847367786	0.831571603047184	0.44048269436240467
ATP8A1_ATP8A2	0.8862849624111576	0.8878465142636829	0.2819629223544917	0.2821790526714615	0.7077814162668009	0.9246443598374765	0.18895310996129458	0.7552072532174958	0.947522972518192	0.9507229857878098	0.5438610674627836	0.5135060499144971	0.842791744225208	0.958132485545876	0.41059431067538693	0.8662176735122725
ATP8B1_ATP8B4	0.22414919967039196	0.9991344231629462	0.6108574017533659	0.6204108111202145	0.2216056178596928	0.4511178169169708	0.5375360885400563	0.5615855669852386	0.47504871535083065	0.9991344231629462	0.8066450305204703	0.7783473026234115	0.4355988289990145	0.6429921251929128	0.7230136931522451	0.7368633822362288
ATP9A_ATP9B	0.1785739245414152	0.0037689221176862397	0.5965984919428181	0.2376466854062497	0.24310154670580064	0.00936248433665807	0.5477548045410416	0.2781100789927983	0.4208950624202693	0.04578957043258544	0.7939230577533627	0.47072324224699463	0.4591463844054264	0.058186341581922305	0.7327109723081465	0.4896638997650979
ATRN_ATRNL1	0.48677809876381806	0.002260157193032746	0.10948244357611464	0.022872187223815732	0.4234363731629184	2.907551414360618e-4	0.04079031532450146	0.019710435941452394	0.6896581041633185	0.034234733953290124	0.32876652152594193	0.12769186936167073	0.6366999479675999	0.006923743308405376	0.16221631190824906	0.09807608222075345
ATXN3_ATXN3L	0.5174134324503095	0.5869877778831789	0.039850933895275366	0.7717635963254429	0.46798132342508647	0.6632282111659722	0.02116447161562793	0.5812338889169519	0.7025206406808382	0.7672555979945106	0.18324313353631083	0.8690595254761707	0.659871684206402	0.8055720017699898	0.10659016429461635	0.7532918204077566
B4GALT2_B4GALT1	0.01584063409877767	0.8667689312054248	0.5909098529340733	0.08168057460134034	0.008530148949717344	0.5562600714363666	0.5102951580186034	0.025775326486670126	0.11099219810708164	0.9407502625306507	0.7935295287119889	0.26046746699498624	0.06101425984867267	0.7345485558710995	0.7008053503455486	0.11201935139776467
B4GALT6_B4GALT5	0.04800580955933129	0.33912143890209	0.04709510353828448	0.26524635488609316	0.030276400577876235	0.26533577196696817	0.006084071775476386	0.3504944998557344	0.20895670180499906	0.5518089764125635	0.2038630577306269	0.504834986737404	0.1355856199791849	0.46717238483073026	0.04996024316985213	0.5545458292648332
BARHL2_BARHL1	0.9774039521608732	0.06362204088184358	0.023604881521273872	0.5517050476164893	0.5839218341258976	0.0362994690450216	0.002610616671461837	0.2423515864778091	0.9889016658116345	0.24087607197970004	0.1404085253389707	0.7467229948028699	0.7603533364724078	0.13950260214368715	0.02876699553610625	0.44896067279162477
BCAT2_BCAT1	0.07508404244415304	0.011650112314362164	0.7915548214633952	0.017160951779299723	0.11046616784648408	0.002171918976733183	0.6271302641960945	0.013835482049844075	0.26920669217836113	0.09090617942267445	0.9049317546754697	0.11116842976527493	0.2932478167058727	0.023062644804486377	0.7896628021051068	0.07916970284077443
BCL11B_BCL11A	0.12954804046930304	0.969885289897763	5.4092845497662575e-5	0.3700744220391743	0.19330860891818313	0.2781100789927983	0.0038384839242552333	0.14258205023448545	0.3616022743532874	0.9900780139808512	0.003979687918756604	0.5900567410222128	0.40469078696286304	0.47426056516983817	0.037298475867763116	0.32928141646080716
BECN2_BECN1	0.5314905835423462	0.5769409059561281	0.30657116843086774	0.2258120237272997	0.5419866370762815	0.3906731861504949	0.2716745225287239	0.2716745225287239	0.7142054322533503	0.7579708330801173	0.5701592066764929	0.4587502651659146	0.7311233056398957	0.586579273666195	0.5014780612985406	0.48245647966307875
BEST4_BEST2	0.20551795257983063	0.06255607225831786	0.1870431554069555	0.5683515720243515	0.08244610708338306	0.05078808484166446	0.10676734565199701	0.759939358082411	0.45452344018007085	0.23863983120765703	0.43940567351646087	0.7514789719962541	0.2475786889092844	0.17095335747357646	0.2818132094160068	0.8687431063539216
BEX2_BEX1	0.1413449964578709	0.2532747100150217	0.8961445306693887	0.08293426338246836	0.08078777211015839	0.28093847626814744	0.7384097864036709	0.12293347218639816	0.37618952545634893	0.4819301320198025	0.9645024729252564	0.26089904976484724	0.24667732898766226	0.47701357473251216	0.8574544306604072	0.29584457091586475
BHMT2_BHMT	0.032697270280235655	0.9848160303056036	0.5948188997160485	0.30957578541452424	0.011256023252750767	0.5911186495949518	0.5664616163713034	0.34300742211757373	0.16755317606289913	0.991804317653078	0.7938848052861354	0.5432079369283815	0.07201058354244279	0.7592256715748623	0.7439233982560425	0.5475653696151462
BICD2_BICD1	0.11234319454213738	0.7512555478743417	0.25866269963600164	0.36016559159966055	0.03180241076786107	0.6862623552952432	0.15510895074596967	0.6538208916872534	0.3397776251076635	0.8803108240165779	0.522226018795218	0.5821744389155276	0.13938928974849746	0.8181049547702857	0.36726946958241097	0.796023071439564
BIRC3_BIRC2	0.0034352903027654643	0.003592960972065842	0.1720448172264421	0.7285735675918966	3.938344423772863e-4	4.2741902959827897e-4	0.04858741491978785	0.9856170177220918	0.04108023167713015	0.04566224308580549	0.42091724879628356	0.8421498090107303	0.0066703325209353575	0.008004392736113223	0.1813225991571793	0.9960149359450726
BMP4_BMP2	0.07624052371835979	0.14051009494067168	0.4360930723743346	0.4742095846030209	0.10868011149836487	0.05165963956084423	0.36546169046333127	0.6054410251996469	0.2705607659933942	0.3615205418864623	0.6754524278880671	0.6860054384004375	0.29000133379097365	0.1733206148132559	0.5948539686714355	0.7633307956156457
BMP8B_BMP8A	0.13878214776560668	0.6132192848944964	0.054815274249044345	0.05204055817885973	0.28750318351967025	0.4820136939482306	0.02333875772611319	0.046170933340047515	0.3732261415106394	0.7875509519218595	0.22583892990606272	0.2045869271917005	0.5112690531386673	0.6710508869310117	0.1106462856276299	0.1634228912036046
BOD1L2_BOD1	0.004160337877830078	0.9233079579176036	0.8576056414699901	0.7756433685530874	5.104664636102448e-4	0.7867565385344922	0.3321824048582172	0.626297560112197	0.047089538617197585	0.970961688506035	0.9494831075959957	0.870275239226231	0.007732065551743414	0.8786336811396548	0.5655336809982872	0.7784295720445172
BRD3_BRD2	0.45978665722159784	0.7500154294778233	0.0326436524897772	0.014861239516864593	0.6819021163985518	0.6870493066760166	0.006088646512374672	0.0022263182407738775	0.6730145509397616	0.8798586473373098	0.1622803654110563	0.10387158080243794	0.8282537498708824	0.8181049547702857	0.04996024316985213	0.02646912433342241
BRSK2_BRSK1	0.014431985335120037	0.6314547510218353	0.688580116322162	0.4853473856365318	0.0030653095705439667	0.5953111402864495	0.6041561581789212	0.1341205502949093	0.10558687968801936	0.801970892173231	0.8433648490398074	0.693163716138376	0.02950718558561015	0.7609266809433635	0.770377169529186	0.3161193748369716
ABTB2_BTBD11	0.5087339393285981	0.6152867111576399	0.44886895189399567	0.008251245343345074	0.649237563730646	0.5562600714363666	0.28093847626814744	0.0022871379278394124	0.7025206406808382	0.7881573290470127	0.6869762562419249	0.08017719531740967	0.8118557315382778	0.7345485558710995	0.5158050455547092	0.02646912433342241
BTBD1_BTBD2	0.49457910174160236	0.09328682645954524	1.6404068732473335e-6	0.6425442719814632	0.8767934141032073	0.011727933217632672	6.628313130108905e-7	0.7482958658053055	0.6966773748445478	0.293437180428192	5.632063598149178e-4	0.7862476956752745	0.9435754731889802	0.06673906748155609	2.3619220113127757e-4	0.8611673092507985
BTBD6_BTBD3	0.6281175941745016	4.26939745279269e-5	0.28636134404360103	0.6335650991577151	0.42838274705022833	0.00791259937361517	0.30128319732070935	0.8163969108009826	0.7861009987846133	0.004321929706983374	0.5455027478726063	0.7843414088130367	0.6394698977706307	0.053618272071208055	0.533198785636307	0.897426700240141
BTF3L4_BTF3	0.8693871151492603	0.5382274309608991	0.03454428289135311	0.012495458047491123	0.18474099042426398	0.11393664599678865	0.028885019914351967	0.002880650251712711	0.9406184123988844	0.7237261800126972	0.16549121571206374	0.09326320136895548	0.39396111829604946	0.2786342173891315	0.12935465439905447	0.03156457190706481
BTG2_BTG1	0.021024597630209186	0.26750897323388945	0.2844223445955545	0.6603389560183136	0.025021330751035718	0.1141588735322461	0.3415386677183726	0.9511748358499181	0.12985355473601592	0.49202543291233236	0.5455027478726063	0.80042411119642	0.12156589940361692	0.2786342173891315	0.5766964389343013	0.9826030564015911
BTN2A2_BTN2A1	0.09939073917182813	0.8741065381436988	0.012636104900197597	0.4144647878986736	0.09198536677705078	0.7873581433901955	0.012013050910569803	0.38688578380929434	0.3184386583428262	0.9467189634994844	0.10296249959179828	0.6287168358404032	0.2690443318365361	0.8786336811396548	0.07831292682206897	0.5882844486677361
BTNL8_BTNL3	0.508868389071502	0.09372896345716036	0.719605758154275	0.8265871408665042	0.36806620667608614	0.25089175153677823	0.6956418560726356	0.7966953756502526	0.7025206406808382	0.293437180428192	0.8628567298008186	0.8980851846967292	0.5841420537386267	0.45737788333253376	0.8321847987860798	0.8900176105420392
BZW2_BZW1	0.8668833149225235	0.10995899941985855	0.02964549414059685	0.12570384524453704	0.7008585610140707	0.1364435663233805	0.07186870622936987	0.06162118737072372	0.9405666767285363	0.32267170769930004	0.15820371410399084	0.3236874015046829	0.8374528049240056	0.3136983779309864	0.22568526651296028	0.1971112515274703
C1GALT1C1L_C1GALT1C1	0.04062316078850346	0.9886419797674856	0.7699761070245204	0.030853063886980257	0.003625472073785852	0.8484850007367192	0.46872508364766297	0.009154360531643332	0.18893574415111364	0.9934646235712294	0.8961303844466169	0.14619867226726185	0.03275645821052129	0.916079193667527	0.6709278455490602	0.060650055765772405
C1QTNF9B_C1QTNF9	0.5634313348081201	0.0491960819038999	0.31900025910485497	0.16413777987039382	0.9568783839655359	0.022078365215126208	0.4214781163745994	0.09655483030069853	0.7391708718592609	0.21113318483757043	0.5800686273499165	0.3868693667425759	0.9868353892923288	0.10528109338694441	0.6310564012048624	0.2589882166919778
C2CD4B_C2CD4A	0.0280336257713741	0.03062937410793157	0.02026316205647239	0.5780423609489344	0.0028436941244619107	0.04711445693613955	0.009516474498855646	0.1926760836257502	0.15663362946253584	0.15648402047415347	0.13333214052998685	0.7547171258664792	0.02789528522091208	0.1633935711926725	0.06682664048905489	0.3953314066424755
CA11_CA10	0.030810477892365448	0.34405060142586286	0.8448970013938822	0.7977196050080805	0.005302231082102048	0.22225717114814017	0.6681993759588614	0.9967429639744443	0.1627425242519816	0.5575051523112783	0.9417996314287361	0.8759607602967195	0.044400796866383	0.4265027622498102	0.8173935359116713	0.9984316269743343
CAB39L_CAB39	0.2927913584274944	0.013912602055037367	0.10786320855150318	0.08647504748063453	0.20320363356854645	0.016200410177026073	0.1009715336227219	0.12199876235936882	0.5368774736408533	0.0989091095544954	0.32554391673830985	0.2674753720872479	0.41260713141769567	0.08385136925797415	0.27347024415610055	0.2949735334041077
CABP5_CABP2	0.11248948559389636	0.04340466685852628	6.373337850693487e-5	0.06769004498898736	0.04971450980656054	0.03282943542385988	4.2510313868524065e-05	0.02220572074644356	0.3397776251076635	0.19353596045143753	0.0043763586574761945	0.23351132940676533	0.18688301131663268	0.1331272381361247	0.0027366014552862366	0.10349272565084557
CACNA2D2_CACNA2D1	0.06652595774134283	0.4836668147570615	3.0171854026102757e-4	0.7281292914084505	0.10275685144288879	0.8711411822870051	1.4058127031408655e-4	0.6130597067562393	0.2513533340153219	0.6896098262365575	0.011510003572920681	0.8421498090107303	0.28220324115801654	0.9259808232772088	0.005779543202460303	0.7676354832786425
CACNA2D4_CACNA2D3	0.740122963217722	0.2264569816996027	0.0736725298013599	0.3792769773631164	0.8366253609658378	0.3290298497764167	0.06748766064452986	0.45509647492047606	0.8696067620974248	0.45915490383974567	0.2589853436703095	0.5962424879840019	0.9236057039601424	0.5201370345256714	0.2167595995469575	0.647214726137296
CACNG7_CACNG5	0.03062821798718613	0.0011997195548198785	0.003031023565911728	0.1727404110728878	0.03352638568157874	3.4137017479442456e-4	6.771689370310642e-4	0.17111941718616583	0.1627425242519816	0.025743982113843225	0.04921064943696501	0.3945069255101428	0.14448609728881215	0.007175740408944026	0.013980686115013845	0.3715354195923224
CADPS2_CADPS	0.060561055062653336	0.008659277569826488	0.014238367553411893	0.27763150672928805	0.034309663005424	0.026109605541458938	0.005685324698170011	0.32852780039694124	0.23450333351328173	0.07623124698223319	0.1077837736624847	0.512473928192055	0.14451598232197818	0.1178474423154845	0.04839573916624059	0.5393539490913456
CALB2_CALB1	0.583452689210846	0.2341648948593951	0.5986194822897312	9.510369600311932e-5	0.6085977974982173	0.16072330844518012	0.4173357506398602	1.8334555376306116e-5	0.7597424398067907	0.4647203115706685	0.7945593643794112	0.006578758447184185	0.7767765829461525	0.3478569420093282	0.6310564012048624	0.0013491086362372809
CALCRL_CALCR	0.19976324157704767	2.441206784203999e-4	0.7897701068097531	0.35950049565161035	0.45555657920793663	9.74977934610295e-5	0.477619816407549	0.46872508364766297	0.45023225125680333	0.011429286307864177	0.9048534037976037	0.5821744389155276	0.6590214558766498	0.003138210227026887	0.6774461780225394	0.661351830352182
CABP7_CALN1	0.2677243146739038	0.3678164618286519	0.11195361570658616	0.041823278031945334	0.2725077428325932	0.11248600276617113	0.0298294696764297	0.016911418236672623	0.5202944228568319	0.5805686176682325	0.3315296855909087	0.1737015176326762	0.49416016746051233	0.2771784278687949	0.1324325593393215	0.08979212484282005
CAMK2N2_CAMK2N1	0.38595872553182353	0.1459118372427258	0.5965022106786912	0.16136154801041805	0.5911930677580752	0.18585410857568901	0.27157222166147155	0.07794716559075522	0.6221243932672585	0.37108442558026566	0.7939230577533627	0.38207447000167954	0.7630687466050344	0.384397051873413	0.5014780612985406	0.22904961620021985
CAND2_CAND1	0.5922992147621204	0.42704960239434653	0.7147700696830304	0.06082266035733038	0.6401107775697623	0.19770029421854687	0.6909461754994914	0.04475602816971099	0.7625852390062301	0.6356374139684637	0.8590585434930237	0.22193938177635927	0.8030622422616993	0.3991056653601122	0.8309759640319361	0.16006496185695251
CAP2_CAP1	0.34298778871447577	0.9684289134300719	0.8658680045210304	0.11881862240029312	0.572748933419732	0.7129992010615878	0.8802631923938701	0.3147019110055161	0.582966043524604	0.9900780139808512	0.95173655702848	0.3138030283905177	0.7534245228893026	0.8354825677968548	0.9439043161390442	0.5287813512816991
CAPNS2_CAPNS1	0.11522016729944495	0.7953807200058269	0.03292873434069007	0.012298538960287368	0.06841161482644331	0.8378103257512621	0.03302124486477087	0.003493019758473743	0.34285276696394507	0.906241307086285	0.1622803654110563	0.09326320136895548	0.22576057875530023	0.9122036316319238	0.14162691859242063	0.03493019758473743
CAPZA2_CAPZA1	0.6318231390584326	0.8127057905375001	0.6513588861142467	0.1701719744016748	0.6722836408473649	0.7003492365642587	0.5997262674551462	0.17242129181080593	0.7878666261866653	0.913850397656796	0.8282711761699681	0.39249236816391075	0.82663888362577	0.8253543634567352	0.7683060391527372	0.3715354195923224
CASP5_CASP4	0.58079423730709	0.056165849221194705	0.02693433064938749	0.3839834252414194	0.5562600714363666	0.08415868649846203	0.008691119130937073	0.2781100789927983	0.7572380562358263	0.22727084504031794	0.14835486935224126	0.5990678442522909	0.7399238767708542	0.23685407159623875	0.06348831705578145	0.4896638997650979
CASQ2_CASQ1	0.2806362239866258	0.056066477174518826	0.06666425379415478	0.008986856451155227	0.11353872012923619	0.027629800090254914	0.06869821303540824	0.004873010219206605	0.5306784439704052	0.22727084504031794	0.24878326597093994	0.08025503101098193	0.2975696736211534	0.11957434492841412	0.2196102557817285	0.04320434831730239
CAV3_CAV1	4.96079987523943e-4	2.595842773937459e-4	0.37468489556993334	0.455257570440053	0.0012733543901043663	0.02373537145518035	0.2669907372222566	0.6722836408473649	0.017604228598336824	0.011624861118067752	0.6264489718352758	0.6698789965046494	0.015250639788459272	0.11163211232345095	0.49549632313319686	0.8061142608530685
CBR3_CBR1	0.346829725734764	0.2629865061463862	0.0015778966000217075	0.19638226654617583	0.17242129181080593	0.28665368571895006	5.995100258903488e-4	0.13247582445751357	0.5856305205029622	0.48894603128299235	0.03533116300048606	0.4244248678306704	0.38145155734233394	0.48091634638300906	0.013980686115013845	0.312958943099172
