targets	p_val_ttest_Day05_RepA_early	p_val_ttest_Day22_RepA_late	p_val_ttest_Day22_RepB_late	p_val_ttest_Day22_RepC_late	p_val_wil_Day05_RepA_early	p_val_wil_Day22_RepA_late	p_val_wil_Day22_RepB_late	p_val_wil_Day22_RepC_late	fdr_vals_ttest_Day05_RepA_early	fdr_vals_ttest_Day22_RepA_late	fdr_vals_ttest_Day22_RepB_late	fdr_vals_ttest_Day22_RepC_late	fdr_vals_wil_Day05_RepA_early	fdr_vals_wil_Day22_RepA_late	fdr_vals_wil_Day22_RepB_late	fdr_vals_wil_Day22_RepC_late
FEM1C_FEM1A	0.278501204257651	1.4284646238021332e-4	0.8114994302078375	0.07857716214185861	0.2089979813214115	2.2381772610489015e-5	0.7050681551761486	0.08764254717466985	0.516386824743559	0.005449328009319248	0.9164960670110445	0.20489741014206173	0.44476843132449145	8.233294924572744e-4	0.8415066046714172	0.20704546694933476
FES_FER	0.29645286293547385	6.133724558873789e-7	0.06875444890165476	3.2222837243298154e-6	0.4172326164393332	2.2931207302168283e-7	0.005319328814108927	1.7770575353685622e-6	0.5335966678142446	1.9099745882687484e-4	0.19147809352380427	5.989393886919098e-4	0.6401977087595927	3.936523920205555e-5	0.028418774039527285	1.0168718119053438e-4
FEZF2_FEZF1	0.03929814869637104	0.6925633278393009	0.2546416792145615	0.22954866743661134	0.07132797759533152	0.8561379611717339	0.41369603908425173	0.16649679832272832	0.18315426767991935	0.8392237972640939	0.4593505847080872	0.4134689221336029	0.2400909049777499	0.9214442006341546	0.613986916796512	0.32356924957058525
FKBP9_FKBP10	0.32299983924761944	0.27050920427308855	0.09844466955060896	0.9215681407442475	0.24491083643116213	0.19393462167268027	0.1378334921281467	0.4684978909249222	0.5629269618021117	0.4602559123654261	0.24791689397830619	0.9636702385447462	0.4932739558073309	0.3579796779979582	0.28855385547152657	0.6351249588923996
FLVCR2_FLVCR1	0.5436973548483415	0.2634200854927754	0.06501067941592796	0.0040863103359388775	0.5393143345772026	0.3383897007195878	0.027070705100165564	0.0014537978504551095	0.7394722758220109	0.455677683844037	0.18582094110128566	0.03004539768624891	0.7386885167746259	0.5241223935957525	0.08823679194041308	0.010398692958116408
FN3KRP_FN3K	0.1938253712980673	0.20680095306557086	0.9110092361615755	0.005441070883543932	0.2109851228799347	0.06546837528609428	0.7538123291198745	0.005210715731480795	0.41775741692134144	0.39652177667695493	0.9597567644185816	0.03711458947053145	0.44807149807491287	0.17469540555615834	0.874354390758413	0.02588790646414571
FNDC3B_FNDC3A	0.002833007613960234	0.0015805740082722108	0.3667274271414829	0.00463858622903516	0.01007973693119213	7.111237264011837e-5	0.4433683945776203	0.0014860689352710866	0.04631742606950858	0.02292945392282221	0.5719739425177667	0.032282052810177125	0.0844075531636414	0.0018780959953672285	0.6369169406066233	0.010556213816063581
FOXR2_FOXR1	0.1234315118821245	0.28141886135205846	0.8218103123481354	0.4239759612080549	0.07022832238810463	0.7612649049008635	0.18985613818376157	0.6803173733556024	0.33021936945087854	0.47440495448874015	0.9221288077231854	0.6068969869107803	0.23811990316565973	0.8683309546488255	0.3569971508110506	0.8072890490279614
FRAT2_FRAT1	2.1922783002797685e-5	0.7187581976209545	0.9679640060887402	0.12510154693836006	5.641748035975132e-5	0.8654369630485601	0.6061458100787315	0.22434899225087476	0.004516093298576323	0.8538880548438098	0.9842507801411042	0.28698127694100417	0.005058026955789202	0.9266113013929489	0.7698276009631239	0.3898091304461774
FRMD5_FRMD3	9.595126168390014e-5	0.2792060131285712	0.02994531039446348	0.7984939312788621	1.1925632930680184e-5	0.21937671103226858	0.025414705098950607	0.9965372844149789	0.008984527230401558	0.47155842850561447	0.1186592892266496	0.8931202899038773	0.002649571422158876	0.38362990214471415	0.08436648951734393	0.9994028639655544
FRYL_FRY	0.2650445295994178	0.6456861909241618	0.41552819899953	0.6683569572663468	0.1564971390257018	0.9741137725298918	0.25607192571464504	0.6678857903388005	0.5008952931527778	0.808418855652254	0.6226447978756083	0.8004740302143455	0.3797956911871844	0.9836639075546947	0.4432841739261923	0.8011328033817205
FSCN2_FSCN1	0.03695532818084062	0.2312795376510546	0.01826598236923444	0.3353311579165478	0.020414772156842696	0.2021645423033187	0.009537394322224337	0.4821142294455812	0.17627039356173424	0.423875309218125	0.0867002849783939	0.5257108408705896	0.12542213622162124	0.36467509382209856	0.04271093979083073	0.648755395689046
FSD1L_FSD1	0.2163347194349975	0.056269655982194515	0.08810765653901195	0.5141091672347391	0.3342369265677237	0.023587284760119193	0.2847142498153545	0.19839038899454123	0.4394965700553204	0.1843327836106822	0.2303321985664526	0.6832676674216532	0.5737733906079256	0.08548053356236279	0.47452374969225747	0.35661797672666223
FSTL5_FSTL4	0.5837150693700295	0.7948886100160665	2.0469014181282332e-5	8.923157659543538e-5	0.6801552698976979	0.6110174274244113	1.633287358359424e-5	5.542292178089534e-5	0.7717927104635819	0.8928410777715905	0.0015059346147657715	0.003063617463109948	0.8401425596776415	0.7653982154611566	4.947899938559431e-4	0.0010770869704589093
FUCA2_FUCA1	0.7267536548994322	0.4563261553102316	0.8460113722508659	0.05925917959726647	0.32492575735334583	0.776597838875821	0.47266703994014375	0.022574933277168974	0.8734612188406244	0.6482978482338462	0.9289890334950873	0.17193508446530836	0.5657316743898522	0.8767100057314716	0.6602497981021873	0.07673987219631698
FUT2_FUT1	0.10594263169022473	0.2656568647953132	0.8496458543266101	0.23412558182942483	0.12257081046315939	0.5685535546673084	0.8776167993349931	0.40754473755361464	0.30507192253191573	0.4568056272774167	0.9295810723154023	0.4182869999709975	0.3270671885415911	0.7350134425879505	0.9328640901084034	0.5797943089505844
FZD6_FZD3	0.7912499441506373	0.011016697673599527	0.02524834642447636	0.22052237314440346	0.7104220144422664	0.0018201500567490753	0.011987517662030597	0.059391389098697664	0.9090645022882555	0.0677701699564101	0.10746197031905229	0.4027270289693893	0.8639134296051173	0.01616167722803058	0.05081128885552063	0.15486868549786986
G3BP2_G3BP1	5.541277850041044e-5	0.5112714676563787	0.9477357644605996	0.9843720439819772	2.2090432452421746e-4	0.15627404917795854	0.4304145458849721	0.9535397351146998	0.006341684650602529	0.6983955332723432	0.9768944626143123	0.9901398489271841	0.009481473909614164	0.3077672479030541	0.6306215963890771	0.9826381034438435
GABPB2_GABPB1	0.4822257032085474	0.04201838536528725	0.15965219414612586	0.07115152962459093	0.663318326008272	0.022756603966215656	0.10185045772798533	0.0432924974135501	0.6943538864759661	0.1518559190394592	0.34474163515830114	0.19295943175704894	0.8311652990127982	0.08341388642420686	0.2362747104951011	0.122859776848256
GAD2_GAD1	0.007309842296096238	0.1422129989750889	0.6058089375187212	0.7393084014412643	0.0016575524871964842	0.06370013829972124	0.41733949935661463	0.5562600714363666	0.0764996009414679	0.31264824744318775	0.7819338416595023	0.8559257307554691	0.03421139320117351	0.1717569174050075	0.6176144889903923	0.7099725818828471
CSAD_GADL1	0.46335562552246046	0.021895407956747805	0.3759671508787885	0.41353109737336413	0.9413555557699648	0.005709968361571945	0.4346830347652049	0.32149405408834525	0.6815943124580398	0.10023231197977883	0.5814506988065348	0.5973155796044086	0.9813726947804289	0.03249319012386245	0.631485932028436	0.49504033283732984
GALNT1_GALNT13	0.003980153850692701	0.11452908033941071	0.633239724136913	0.2222332311643569	0.0031292215758251495	0.07132797759533152	0.19770029421854687	0.23800347791416807	0.05774026008751383	0.26994268363751267	0.8014050976981006	0.40501993842693884	0.05116028925555403	0.1836695423079787	0.3655586393785395	0.4058668580324389
GALNT6_GALNT3	0.47121175538797644	0.7912294564479494	0.16888850747427245	0.0010662585166510562	0.5226312053966947	0.8461642749002112	0.13914954681595837	0.0037614965402270307	0.688418978561213	0.8908612313934141	0.35793243353600945	0.014039697077548409	0.7235351365034887	0.9174202138391764	0.2895435014554285	0.021449970152599727
GALNT10_GALNTL6	0.5061329530030507	0.3863105896696897	0.021074296724976217	0.009756551099959859	0.5164532342029651	0.13576816620792745	0.004443425388977334	0.0038622308462357233	0.7144118276160583	0.5834309492078891	0.09309111746674015	0.05432025747545219	0.7197537752242359	0.2805698170840968	0.02571195590250929	0.0217382391891956
GALR3_GALR2	0.0021929552909085402	0.03770448699687381	0.9400819776795559	0.1663771050784746	0.004247897831210253	0.03555401974370659	0.7050036384890925	0.17406300914099648	0.03994429013131235	0.1422550242006594	0.9760931824697002	0.33934340243728484	0.06076853841870223	0.11775125509973565	0.8415066046714172	0.3321738184298476
GAPDHS_GAPDH	0.27309023265360916	0.0341655013258147	0.34467887368147965	0.10576253657437182	0.2820407502443267	0.029487741481897832	0.11710722129188306	0.06604971357403058	0.5095705428137998	0.13177111303167482	0.5512721116334224	0.2557169311539976	0.5302995973052714	0.10163633365763305	0.25884214148205914	0.1663354645018374
GATA3_GATA2	0.054508998492272545	0.0051052545195388235	0.0028622363464860623	0.018695566818813833	0.07132797759533152	0.001928314237248816	0.01691230312573504	0.009715212321016858	0.21313202771479606	0.04432643895052791	0.025860395118865044	0.08229245223665918	0.2400909049777499	0.016414575738564304	0.06451730451669294	0.040924078469759845
GDI2_GDI1	0.02294116656244002	0.01428079382470059	0.12475244100951019	0.0022369431847060486	0.01662173102553839	0.006540281986885904	0.06838413933095294	6.137257828343614e-4	0.13738024162391407	0.07776385041468875	0.2900564655525858	0.02173633471931349	0.11189792781898394	0.03621769057254022	0.18060426541251673	0.005882748540959117
GFOD2_GFOD1	0.10024614939955032	0.6613105512758117	0.1521944370683456	0.3060629693624615	0.2615472886041773	0.5435264154193447	0.47030087814215676	0.2753011279831523	0.2979744676113361	0.8206624913422724	0.331417061692169	0.4933409365310413	0.5026002001162362	0.7177335998486217	0.6582604705890264	0.4479623409520488
GFPT2_GFPT1	0.013926083735316168	0.0029919313704610414	0.018456639266995405	0.018566935918191346	0.08796460759335158	5.597909927170737e-4	0.0032312934258329866	0.004825687440608281	0.11757267415881682	0.032438834858682875	0.08716209810437826	0.08229245223665918	0.2680578278732311	0.007031521006080316	0.020544643386468987	0.02548952853244374
GIT2_GIT1	0.6030553294427659	0.18015702773671488	0.19239429800093277	0.9833866897964714	0.7931665115938551	0.1761757775217907	0.05826834545976333	0.37088716268700905	0.7839202377499879	0.36313451774719435	0.39009080106488336	0.9901398489271841	0.9168673038209612	0.33531092061150974	0.15919468388211203	0.5406093361232001
GLB1L_GLB1	0.9801652920140498	0.167544883860983	0.9697196188303572	3.8275771949505567e-4	0.6427148853273683	0.15336370521576445	0.5137098861156403	8.115903535372906e-5	0.992343113693186	0.34583412901164834	0.9842507801411042	0.008028820970646468	0.8187515428978709	0.30370523532029603	0.6975503183677932	0.0012860585602206297
GLB1L3_GLB1L2	0.39108584056470674	0.010900868300957538	0.00464631016107058	0.007498659776493341	0.1826436687991652	2.8041877179371577e-5	5.082619937264814e-4	2.988335277490197e-4	0.6353602772581197	0.06763791777100159	0.03394113096384892	0.04438861821717323	0.41255039224372836	9.082925748614966e-4	0.0056291382100889875	0.0034977106088805716
GLS2_GLS	9.794497624632272e-4	0.11891525144414257	0.20106431069848432	0.9659481501772291	2.8988713178456277e-4	0.09876250369415822	0.10865462534038126	0.5215675276633938	0.0288238072953464	0.2764846704006024	0.3990293641993042	0.9857188770731893	0.011058657249559246	0.22563285231657487	0.24550336233337208	0.6798870494265722
GLUD2_GLUD1	0.35503619410176246	0.27927246736740274	0.1511807292310052	0.0027033773480940747	0.23800347791416807	0.126052725002187	0.1764576646926382	0.0018872949595795075	0.5965534745918684	0.47155842850561447	0.33060753950729377	0.02400412645290428	0.48351791371122904	0.2666002192038041	0.3372011032159877	0.01254136853986134
GMFG_GMFB	0.11163470935743859	0.031157274735670742	0.29596571430662577	0.6136957833278747	0.4471444826325593	0.023418340064877006	0.28848300500029844	0.6870493066760166	0.31588942483011473	0.12343074222208025	0.5005659864299253	0.766189887063892	0.6670969563952679	0.08523282779796225	0.4800282635707713	0.8124693293642905
GMPR2_GMPR	0.05965131673043736	0.30303355631572193	0.8534054482257004	0.7727602003841083	0.06689082822938382	0.9175254787829425	0.7019500812646209	0.055690857922738014	0.2258855008542297	0.4962234705964922	0.9311521310089741	0.8775516527431165	0.23276200363603153	0.9555624298750565	0.8415066046714172	0.1467048175458316
GNA13_GNA12	0.6703668838738579	0.7923686600649277	0.3362199084999936	0.3034636862267974	0.5664616163713034	0.8035327219245396	0.1564971390257018	0.49104632509629625	0.8379586048423224	0.8909822269289034	0.5444292785912926	0.49275742964370023	0.7583591692441933	0.8966833191573952	0.3093897374212531	0.6568541751288118
GNPDA2_GNPDA1	0.051364293676100396	0.125568667865283	0.4396764886242637	0.0024170475483698012	0.03841832237981354	0.04778432516293853	0.46407153524972816	1.855900713599777e-4	0.20629627849895563	0.2836309822395647	0.6423642316070803	0.022839990594687113	0.17514315951863807	0.14349228839016528	0.654785864804411	0.0024507406859073976
GOLGA7B_GOLGA7	0.05547408094694646	0.5443407099102383	0.006782994527453756	0.25357275041133936	0.01586257096421882	0.45983278040701653	0.005087296919388238	0.5140200889719952	0.21561623915228248	0.726655232947778	0.045074092666305604	0.44043833545308525	0.1117251542702712	0.6452694329962221	0.028020940251175856	0.673588666210121
GOLPH3L_GOLPH3	0.9609580630863608	0.23435521764557182	0.0844516121455447	0.3868865013266608	0.7393256143428562	0.19808086580352277	7.47836350187534e-4	0.3061411756005982	0.9888070101169014	0.4272316357078566	0.2224684412018185	0.5709070148516627	0.8793364697149444	0.36174342513763913	0.007266711704652453	0.47921794964835285
GOLT1B_GOLT1A	0.021960833940134396	0.10319463011603874	0.0019131487483546403	0.04949535783828821	0.0062082137467348005	0.013734975048676972	3.9122987650882336e-4	0.052961285348146474	0.13738024162391407	0.2517741776071447	0.021418947943535646	0.15286772460998266	0.07104955732374271	0.05995607965833745	0.004797223485762953	0.14059310285719295
GPAT4_GPAT3	0.019714261580914647	0.024877843868915974	0.2502594209485645	0.004300327724802124	0.008854798677685648	0.02111544452425625	0.06647763164973412	0.004690898464888606	0.1357926755814713	0.10775107569105273	0.4554190875919107	0.030619081064658903	0.0779525011796258	0.07995922007347035	0.1769301307473544	0.02502876019667045
GPC6_GPC4	0.6569341202994484	0.013158633342359487	0.1271711485484527	0.4260896356433601	0.5435264154193447	0.006796263248103069	0.11687612813128218	0.5691375124521956	0.8276159255509914	0.0743021447796027	0.29435119776383434	0.6068969869107803	0.7424830343261605	0.03665000599762388	0.25884214148205914	0.7201617172306651
GPD1L_GPD1	0.6977278312356869	0.22514522034808326	0.8442250056945688	0.09176753419406661	0.7966953756502526	0.3072718495254427	0.4395941576650053	0.05197644308396172	0.8565669441868385	0.41854379588875834	0.9289890334950873	0.23053795175582587	0.9168673038209612	0.4899226083764798	0.6341484347268284	0.13869361755564916
GPR21_GPR52	0.17092173718901937	0.03078246701673668	0.6316509018569161	0.9792527247651689	0.07646463775015895	0.009190441768704148	0.7384097864036709	0.7820030488643209	0.39606787112573183	0.12241676072292965	0.8012320553111127	0.9901398489271841	0.24876102676768777	0.045510360681563805	0.8652583390168158	0.8687019308626276
GPSM2_GPSM1	0.4002992644807605	0.4474001508798444	0.6751272389326339	0.9741724136518932	0.5691375124521956	0.5226312053966947	0.791789640977451	0.9568796288875485	0.6452398159862023	0.6402448019453655	0.8388191267799915	0.9895439704748028	0.7583591692441933	0.700013187982569	0.890331146513946	0.9826381034438435
GPX2_GPX1	0.389563759532094	0.6994387906823084	0.019353585656558463	0.12697139305433058	0.6175330988098895	0.9012818114125772	0.01662173102553839	0.1999233185068168	0.6338873180380045	0.8423068737833249	0.08949447094835572	0.2899790129622184	0.798066614522191	0.9462999650916967	0.06364454630596485	0.35874741822651796
GREB1L_GREB1	0.155688191508147	0.0011022153443119237	0.008684536603884315	0.37939648554135064	0.3257076533137693	0.0015525998733159378	0.0031943462008473624	0.38523239357240585	0.3734478173126765	0.018921363410688025	0.05261807471765203	0.5679918315517313	0.5657316743898522	0.014407007833472216	0.02043587942157008	0.5565068238142749
GREM2_GREM1	0.04009526574013094	0.24308484683999826	0.020624377436908578	0.08443034399532727	0.04475430797882111	0.23049494564637926	0.01781001766880067	0.04543603291037422	0.18395386943113978	0.4398348398368385	0.09309111746674015	0.21740813578796775	0.18892913530656688	0.39968629461315236	0.06744234631935547	0.12623146287556128
GRHL2_GRHL1	0.3468628844772643	0.6298229272528926	0.19718200562699656	0.3816583942430356	0.3320095489853102	0.6355676101200032	0.13084676313534724	0.12763529798008585	0.5897709043650079	0.800885944531456	0.39557725016449913	0.5689226854455414	0.5709012278044566	0.7839935789504231	0.2800515216723646	0.2710693592412371
